debug7XE757:debugAL26KB,17,1488582623212,"{""rt"": 435.5328798185951, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 28769, ""internal_node_id"": ""0.0-3.0-0.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 12}"
debug7XE757:debugAL26KB,18,1488582625522,"{""rt"": -499.0702947845804, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 31079, ""internal_node_id"": ""0.0-3.0-1.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 13}"
debug7XE757:debugAL26KB,19,1488582627827,"{""rt"": 116.25850340136168, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 33384, ""internal_node_id"": ""0.0-3.0-2.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 14}"
debug7XE757:debugAL26KB,20,1488582630133,"{""rt"": -75.30612244897839, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 35690, ""internal_node_id"": ""0.0-3.0-3.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 15}"
debug7XE757:debugAL26KB,21,1488582632436,"{""rt"": 98.84353741497165, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 37993, ""internal_node_id"": ""0.0-3.0-4.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 16}"
debug7XE757:debugAL26KB,22,1488582634740,"{""rt"": 46.59863945578735, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 40297, ""internal_node_id"": ""0.0-3.0-5.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 17}"
debug7XE757:debugAL26KB,23,1488582637045,"{""rt"": 0.15873015873069107, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 42602, ""internal_node_id"": ""0.0-3.0-6.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 18}"
debug7XE757:debugAL26KB,24,1488582639350,"{""rt"": 34.98866213152496, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 44907, ""internal_node_id"": ""0.0-3.0-7.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 19}"
debug7XE757:debugAL26KB,25,1488582641660,"{""rt"": 87.23356009070216, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 47217, ""internal_node_id"": ""0.0-3.0-8.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 20}"
debug7XE757:debugAL26KB,26,1488582643965,"{""rt"": -28.866213151921727, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 49522, ""internal_node_id"": ""0.0-3.0-9.0"", ""key_press"": 32, ""response"": ""auditory"", ""trial_index"": 21}"
debug7XE757:debugAL26KB,27,1488582646875,"{""rt"": 1906, ""trial_type"": ""text"", ""time_elapsed"": 52432, ""internal_node_id"": ""0.0-4.0"", ""key_press"": 18, ""trial_index"": 22}"
debug7XE757:debugAL26KB,28,1488582938261,"{""rt"": 1307, ""trial_type"": ""text"", ""internal_node_id"": ""0.0-0.0"", ""time_elapsed"": 1308, ""key_press"": 32, ""trial_index"": 0}"
debug7XE757:debugAL26KB,29,1488582939816,"{""rt"": 551, ""trial_type"": ""text"", ""internal_node_id"": ""0.0-1.0"", ""time_elapsed"": 2864, ""key_press"": 32, ""trial_index"": 1}"
debug7XE757:debugAL26KB,30,1488582943123,"{""rt"": 313, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-0.0"", ""time_elapsed"": 6171, ""key_press"": 32, ""trial_index"": 2}"
